title,price,area,bedrooms,bathrooms,address
"Bán nhà MT đường Ba Vân P14 Tân Bình( 4.8x20m 3 lầu, 4PN, tiện ở làm văn phòng) 15.8 tỷ TL",15800,94,4,4,Tân Bình
"Nhà 4 tầng, 5X18 khu VIP K300 Tân Bình, đường 10m Hoàng Hoa Thám tiện kinh doanh, 15.x tỷ",15400,90,4,4,Tân Bình
Siêu hiếm 175tr/m2 nhà 4 tầng 74 Bạch Đằng HXH 6m ngay cv Gia Định khu Sầm uất nhất cách sân bay 5p,12600,72,4,4,Tân Bình
Bán nhà riêng khu Bàu Cát - Tân Bình,8900,51,4,5,Tân Bình
"Bán căn hộ 4 phòng ngủ Vinhomes Central Park 188m2 view sông, nội thất sang trọng. LH0901 692 ***",27500,188,4,3,Bình Thạnh
Tổng hợp giỏ căn hộ vip 4 phòng ngủ vInhomes Central Park giá chỉ từ 17.5 tỷ LH:0922 565 ***,17500,150,4,3,Bình Thạnh
"Bán gấp căn hộ chung cư 4PN, 3WC, 150m2 tại Vinhomes Central Park, Bình Thạnh, 17tỷ3 VND",17300,150,4,3,Bình Thạnh
"Bán CC Vinhomes Central Park, 27 tỷ VND, 188m2, 4PN, 5WC, Chính chủ, giá cực chất",27000,188,4,5,Bình Thạnh
"Bán gấp 4PN 150m2 view sông công viên , giá 24 tỷ - Giá rẻ Nhất Thị Trường. LH0909 106 ***",24000,160,4,0,Bình Thạnh
BÁN GẤP CĂN 4PN VIEW TRỰC DIỆN CÔNG VIÊN - 153m2 - Có sổ - Giá chỉ 23.5 tỷ - Tin thật 100%,23500,153,4,3,Bình Thạnh
Bán biệt thự Xô Viết Nghệ Tĩnh 197m² 2 tầng - 35 tỷ - biệt thự lô góc khu vip bình thạnh,35000,197,4,0,Bình Thạnh
"Cần bán 4 phòng ngủ Landmark 81, sở hữu lâu dài, duy nhất 1 căn",45000,172,4,2,Bình Thạnh
"Chỉ 9,28 tỷ - 5x14m - 3 tầng - 4PN - MỚI ĐẸP FULL NỘI THẤT - Hoàng Hoa Thám - gần Phan Xích Long",9280,70,4,0,Bình Thạnh
"Bán gấp căn 4 phòng ngủ L1 đẹp rộng view thoáng mát Vinhomes Central Park, LH0901 511 ***",26000,160,4,3,Bình Thạnh
"XE HƠI ĐỖ CỬA - NGUYỄN VĂN ĐẬU, BÌNH THẠNH - 59m2 - 3 TẦNG - KHU DÂN DÂN TRÍ - HẺM TRẢI NHỰA",7300,59,4,5,Bình Thạnh
"BÁN NHÀ ĐẸP 3 TẦNG  4PN, HẺM RỘNG, GẦN XÔ VIẾT NGHỆ TĨNH  GIÁ CỰC CHẤT!",8100,50,4,3,Bình Thạnh
"Mặt tiền Gò Dầu 5.3x21m, 3 tầng sẵn hđ thuê giá tốt. Khu sầm uất nhiều Ngân hàng và thương hiệu lớn",18800,112,4,5,Tân Phú
"Bán nhà 76 m2 - 4m x 18m , 4PN , 5WC - 2 mặt tiền hẻm ô tô Dương Văn Dương, Tân Phú - giá 8,5 Tỷ",8500,76,4,5,Tân Phú
"Chính chủ bán nhà mới xây hẻm 1/ Trần Thủ Độ [4m x 16m] 2 lầu 4PN ,3WC",6350,64,4,2,Tân Phú
"Bán Nhà Khu VIP Ngay Công Viên Đường Gò Dầu - Diện Tích: 4,5m x 19m - Đúc 4 tầng - Giá Tốt: 10 tỷ",10000,85.5,4,5,Tân Phú
"Nhà riêng khu compound Tân Phú quy hoạch đồng bộ, nở hậu, sân sau nhà, SHR _ Nhận nhà ngay!",14800,77,4,5,Tân Phú
"Bán biệt thự Vinhomes Green Paradise, 18 tỷ VND, 188 m2, 4PN, 4WC, Cần Giờ, TP.HCM",18000,188,4,4,Cần Giờ
"Rổ hàng 08 biệt thự Nine South, DT 7x20m, 10x20m, 12x27m giá từ 16 tỷ/căn. LH0901 294 ***",16000,140,4,5,Nhà Bè
"CẦN BÁN GẤP BIỆT THỰ LAVILA KIẾN Á - DT 6x17.6m - Giá chỉ 10,7 tỷ - Cam kết giá tốt nhất khu vực",10800,105.6,4,5,Nhà Bè
TỔNG HỢP NHỮNG CĂN NHÀ MỚI TRỤC QUỐC LỘ 13 | VẠN PHÚC CITY | PHÂN KHÚC 6-8 tỷ |,7600,61,4,4,Thủ Đức
Bán Nhà 4 Lầu . Nơi Đáng Sống Bậc Nhất Hiện Nay . Nhà Mới . Khu Dân Cư Văn Minh Giá 6.1 Ti,6100,55,4,4,Thủ Đức
Biệt thự lô góc 2 mặt tiền khu bên sông - Hiệp Bình Chánh - Gigamall Thủ Đức,16500,120,4,4,Thủ Đức
"Bán nhanh căn nhà giá rẻ 9 tỷ 5, 3 tầng và sân thượng, 4 PN đường xe hơi chạy",9500,52.6,4,3,Thủ Đức
"VIP - khu bên sông - Gigamall - Phạm Văn Đồng - DT 156m2 - Ngang 6m - giá 16,99 tỷ TL",16990,156,4,4,Thủ Đức
DUY NHẤT 1 CĂN!!! NHÀ 4 TẦNG 5X20 CN 100M2 ĐƯỜNG 20 P. HIỆP BÌNH CHÁNH - NHÀ ĐẸP - NHỈNH 13 TỶ,13500,100,4,6,Thủ Đức
"Bán căn biệt thự góc 2MT đường D2 - N14, Phường Long Bình, Thủ Đức, TP HCM. Giá chỉ: 7.6 tỷ (TL)",7600,135.6,4,0,Thủ Đức
"Biệt thự sang chảnh khu Ven Sông. Hiệp Bình Chánh, TĐ. Chỉ 24,3 tỷ",24300,160,4,4,Thủ Đức
"Cần bán biệt thự tâm huyết tại An Phú, Quận 2. Khu vip Thủ Đức - 223m2 - 5PN - SHR giá 55 tỷ",55000,223,5,5,Quận 2
Bán khu nhà kinh doanh mặt tiền đường 42 có thu nhập 32 triệu/thăng,17500,192.5,5,0,Quận 2
SIÊU HIẾM!! SÁT MẶT TIỀN KHU VIP LÊ VĂN SỸ 5 TẦNG BTCT 60m2 CHỈ NHỈNH 8 TỶ,9000,58,5,6,Quận 3
"Bán gấp nhà 4 tầng kiến trúc cổ điển, 5PN, khu an ninh 24/24, sạch sẽ, thoáng mát, giá tốt",15000,72,5,6,Quận 7
"Bán 8 căn BT NP Jamona Golden Silk Q7 DT 5x18m, 5.4x20m, 7.4x18m, 13x18m, 10x21m SHR, giá 16,5 tỷ",16500,90,5,6,Quận 7
Chỉ 14.5 tỷ. Duy nhất 1 căn MTKD đường Lê Văn Lương Quận 7. 80m2 4 tầng hoàn công chuẩn pháp lí,14500,80,5,5,Quận 7
"Bán biệt thự đơn lập Hưng Thái, Phú Mỹ Hưng khu compound",120000,364.2,5,5,Quận 7
"SẢN PHẨM GIÁ HỜI! Bán shophouse view đẹp, căn góc ngã tư đắc địa tại The Manhattan, Vin Quận 9, HCM",24900,132,5,5,Quận 9
"Bán nhà mặt phố 323 Lê Đại Hành, 34 tỷ, 89m2, 5PN, 4WC, pháp lý đầy đủ, chính chủ",34000,89,5,4,Quận 11
Chỉ 7.58 tỷ - 46m2 đất - 4 tầng - 5PN- MỚI FULL NỘI THẤT vào ở liền- hẻm Phan Tây Hồ - sát hẻm ô tô,7580,46,5,4,Phú Nhuận
"Bán nhà đường nội bộ khu Tên Lửa, 5 x 20m, 3.5 tấm, 13.6 tỷ. cạnh Aeon Mall.",13600,100,5,5,Bình Tân
"Bán nhà 1 trệt 2 lầu, căn góc 2MT hẻm xe hơi 6m tại đường Lê Văn Quới, Bình Hưng Hòa A, Bình Tân",5300,114.6,5,3,Bình Tân
"Khu DC đồng bộ, ngay chợ Phạm Văn Bạch, Ôtô Ngủ trong nhà, trệt 3 lầu sân thượng, Full nội thất",8150,56.2,5,5,Gò Vấp
"BÁN NHÀ -NGANG 5,5M dài 15M 4LẦU - 5PN- 6Wt -TRƯỚC NHÀ 10M THÔNG, KINH DOANH ĐA NGÀNH NGHỀ- 12tỉ9TL",12900,79,5,6,Gò Vấp
BÁN NHÀ CITYLAND PARK HILLS- PHONG CÁCH INDOCHINE ĐẸP NHẤT KHU TÌM CHỦ ĐẲNG CẤP,25500,100,5,7,Gò Vấp
"NGANG 5,5M *15, 5 TẦNG, HXH PHAN HUY ÍCH F12 GÒ VẤP, GẦN EMART, GA T3, KHU SẦM UẤT, 12x TỶ.",12900,78,5,6,Gò Vấp
Siêu phẩm nhà phố cực hiếm Cityland 5x20 một trong những căn đẹp nhất khu,25500,100,5,4,Gò Vấp
Bán nhà Phan Thúc Duyện 127m2 4 tầng - 36 tỷ - khu vip sân bay,36000,127,5,6,Tân Bình
Chỉ 6.49 tỷ - 4.3x12m - 4 tầng - hẻm Bàu Cát - ngay Trần Mai Ninh- gần Bảy Hiền- thông khu Bàu Cát,6490,52,5,0,Tân Bình
NHÀ 5 TẦNG 5 PN.5WC LÝ THƯỜNG KIỆT P7 TÂN BÌN .GẦN CHỢ TÂN BÌNH GIÁ 15 TỶ800,15800,74,5,5,Tân Bình
Bán nhà Trường Sa 154.8m² 4 tầng - 48 tỷ - biệt thự 2 mặt tiền view sông khu Miếu Nổi,48000,154.8,5,5,Bình Thạnh
"Duy nhất căn siêu phẩm 8.45 TỶ, nhà 4 tầng, ngang khủng 5m, HXH 6m Xô Viết Nghệ Tĩnh Bình Thạnh",8450,105,5,6,Bình Thạnh
"Bán Nhà mặt tiền 475 Xô Viết Nghệ Tĩnh, D5, Ung Văn Khiêm, 55m2, 5PN 3 Tầng, Lh:0978 529 ***",9800,55,5,4,Bình Thạnh
Nhà 4x28m 1 trệt 3 lầu ST 5PN HXT Khuông Việt - Đầm Sen. Giá 11.6 tỷ TL,11600,112,5,5,Tân Phú
"Rổ hàng The Glen CondoVilla - Celadon City Tân Phú giá gốc CĐT, TT 20% nhận nhà, trả chậm 36 tháng",22000,85,5,6,Tân Phú
"Bán nhà hẻm 8m khu VIP Gò Dầu gần Tân Sơn Nhì 4,5x17m , 4 tầng đối diện công viên giá 10,9tỷ TL",10900,76.5,5,6,Tân Phú
"BÁN CĂN HỘ THẤP TẦNG LIỀN KỀ, MUA TRỰC TIẾP CHỦ ĐẦU TƯ, TT 20% NHẬN NHÀ Ở NGAY. TRẢ CHẬM 3 NĂM",22000,368,5,7,Tân Phú
"Chỉ còn 3 căn ngoại giao dinh thự mặt biển VVIP 189m2 - 15,5 tỷ, tại Vinhomes Cần Giờ",15500,189,5,4,Cần Giờ
"GIỎ HÀNG Độc quyền Nhà phố Liền kề Vinhomes Cần Giờ, Chỉ từ 10tỷ",10000,75,5,3,Cần Giờ
"Bán độc quyền căn nhà phố góc Amelie Phú Mỹ Hưng rẻ nhất 10.5 tỷ, LH Mr Toàn0901 828 ***",10500,120,5,0,Nhà Bè
"Bán biệt thự ven sông Sài Gòn, view công viên khu VIP Hiệp Bình Chánh, Thủ Đức",24500,160,5,6,Thủ Đức
"Bán biệt thự ven sông Sài Gòn, view công viên khu VIP Hiệp Bình Chánh, Thủ Đức",24500,160,5,6,Thủ Đức
Bán căn nhà phố 8x20 mặt tiền Cao Đức Lân tốt nhất thị trường liên hệ0941 400 ***,51000,160,6,5,Quận 2
Bán nhà Nam Kỳ Khởi Nghĩa 44m² 5 tầng - 7.8 tỷ - căn góc 3 mặt thoáng - view đẹp - sổ hồng,7800,44,6,7,Quận 3
Chỉ 8.25 tỷ - 6x8m - hẻm xe hơi Quận 3 - Nam Kỳ Khởi Nghĩa - căn góc 2mt- gần ngã tư Lý Chính Thắng,8250,48,6,0,Quận 3
"Danh Sách Nhà Mặt Tiền Đẹp Giá Tốt Quận 7 Mặt tiền Huỳnh Tấn Phát Quận 7
Rổ hàng cực tốt",15000,116,6,6,Quận 7
"Bán 8 căn nhà phố - biệt thự KDC Sadeco Ven Sông Q.7 DT: 7x18m, 13x18m giá 18 tỷ LH0901 294 ***",18000,126,6,5,Quận 7
"Rổ hàng BIỆT THỰ, NHÀ PHỐ - KDC Phú Mỹ VPH, DT 6x21m (126m2) giá 18 tỷ và DT 10,5x21 m giá 31 tỷ",18000,126,6,7,Quận 7
"Cần bán biệt thự cao cấp tại khu dân cư Riviera Cove TP Thủ Đức, DT từ 408-720m2 giá bán 52-63 tỷ",48500,508,6,7,Quận 9
"Siêu phẩm hầm, 4L, ST, thang máy (4,75x17m = 80,75m2) full NTCC đường nội bộ 12m khu vip 3 tháng 2",29500,80.75,6,5,Quận 10
"Nhà vị trí đẹp mặt tiền Nguyễn Văn Trỗi, P12, Q. PN. Ngang 12x20m, 5 tầng, HDT 379tr/th, giá 79 tỷ",79000,240,6,7,Phú Nhuận
"(28tỷ)bán nhà Cityland Center Hills Gò Vấp mặt tiền đẹp, khu sang trọng",28000,120,6,6,Gò Vấp
"Căn góc giá rẻ có dòng tiền tốt 7m x 20m (136m2) - chỉ 32tỷ, Cityland Park Hills, Lotte Mart Gò Vấp",32000,136,6,6,Gò Vấp
"Bán căn biệt thự góc 2 mặt tiền lớn nhất khu Cityland Garden Hill, nhà có sẵn thang máy ạ",82000,303,6,6,Gò Vấp
"Bán nhà vip khu biệt thự sang trọng Lê Văn Thọ, Gò Vấp, thang máy, full nội thất gỗ cẩm lai cao cấp",13900,74,6,0,Gò Vấp
Bán nhanh căn nhà phố gần công viên 1 trệt 4 lầu giá 23tỷ950,23950,100,6,6,Gò Vấp
"Bán nhà riêng có sân vườn rộng khu Sài Gòn Coop ngay trường tiểu học Lê Đức Thọ, dt 215m2",17900,215,6,4,Gò Vấp
Bán biệt thự Bàu Cát 2 191m2 3 tầng - 40 tỷ - khu biệt thự cao cấp,40000,191,6,5,Tân Bình
"NHÀ MẶT TIỀN PHAN VĂN SỬU, TÂN BÌNH (6,8x14M) 94M2, 4 TẦNG - 6PN - GIẢM MẠNH - CHỈ CÒN 21 TỶ",21000,94,6,6,Tân Bình
"Hiếm hẻm 10m - 66m2(4x17) - 4 tầng - khu đồng bộ, sát MT. Nguyễn Văn Thương (D1) F25 BT. Giá 9.2 TL",9200,66,6,6,Bình Thạnh
(Thông tin đúng) bán rẻ nhất căn góc 275m2-210t; 300m-250t;600m-560t biệt thự Vinhomes Central Park,210000,275,6,6,Bình Thạnh
"NHÀ MẶT PHỐ 4 TẦNG CĂN GÓC, LŨY BÁN BÍCH, TÂN PHÚ, CHỈ 17 TỶ.",17000,70,6,5,Tân Phú
Căn góc The Glen Celadon City/ mua CĐT/ V5.01/ 3 mặt tiền/ trả chậm 36th/ CK lên đến 29%/ 6*19m,30590,530.5,6,6,Tân Phú
Chỉ 7.5 tỷ - 4x20m - 4PN - MỚI FULL NỘI THẤT vào ở liền - Hẻm xe hơi 8m Tô Hiệu - gần Đầm Sen,7500,80,6,5,Tân Phú
Liền kề 75m phân khu Ánh sáng rẻ nhất thị trường. LH0855 222 ***,9900,75,6,6,Cần Giờ
"Bán shophouse tại Celesta Avenue, 35 tỷ, 396 m2, 6PN + 6WC, 4 tầng, Đông Bắc",35000,396,6,6,Nhà Bè
"Chính chủ cần bán căn nhà phố Amelie Phú Mỹ Hưng diện tích 6*20 vị trí đẹp giá chỉ 11,7 tỷ",11700,120,6,6,Nhà Bè
"Bán nhà phố ngay GIGAMALL, có gara ô tô, 4 tầng, 6 PN, 6 WC , khu dân trí cao, đường xe hơi",14300,105.2,6,6,Thủ Đức
"Bán căn lô góc, 3 mặt thoáng, 2mặt tiền, chỉ một căn duy nhất tại đường 3/2, P2, Quận 11 giá cực rẻ",16500,50,7,5,Quận 11
"Chỉ 11,9 tỷ - 10x12m - 7 Phòng ngủ - căn góc 2mt hẻm xe hơi 10m Nguyễn Ảnh Thủ - P. Trung Mỹ Tây",11900,120,7,4,Quận 12
HẺM XE HƠI - 1 CĂN RA MT - DÒNG TIỀN 24TR - - 81M2 - 5X16 - 7 PHÒNG - GIÁ HƠN 6 TỶ,6800,81,7,7,Tân Bình
Rổ hàng The Glen Celadon City view hồ/ Mua trực tiếp từ CĐT/ Chiết khấu max 29%/ CondoVilla Tân Phú,23000,367.4,7,7,Tân Phú
Biệt thự đơn lập Cityland Quận 7. Căn góc đường lớn khu compound,89000,329.8,8,6,Quận 7
"Căn mặt tiền Nguyễn Văn Lượng khu Cityland Park Hill hoàn thiện full nội thất, thang máy, máy lạnh",30000,100,8,6,Gò Vấp
"Chỉ 13,5 tỷ - 6.5x14m - 4 tầng - 6PN - NHÀ MỚI - hẻm xe hơi 8m Bạch Đằng- ngay sân bay Tân Sơn Nhất",13500,91,8,8,Tân Bình
Bán nhà Cô Giang 156m² 3 tầng - 20 tỷ - nhà ngang 9m siêu hiếm cách mặt tiền 1 căn phú nhuận,20000,156,9,0,Phú Nhuận
"Bán nhà CHDV căn góc (4,2x16m) nở hậu 5.2m 9Phòng 9wc ~ 130tr/m2 đất HĐT : 40Tr/Tháng Bình Thạnh",13000,78,9,9,Bình Thạnh
"Bán 6 căn nhà MT khu Hưng Gia, Hưng Phước Phú Mỹ Hưng - DT 6x18,5m, 11x18m, SHR, giá 25.5 tỷ/SP",25500,111,10,10,Quận 7
"Bán CHDV mini 10PN, 11WC, 53.1m2 giá siêu hời tại Phan Tây Hồ, P7, Phú Nhuận, HCM",13200,53.1,10,11,Phú Nhuận
BÁN CĂN HỘ DỊCH VỤ CAO CẤP 4 TẦNG CÓ THANG MÁY KHU VIP CẠNH SÂN BAY TÂN SƠN NHẤT HẺM OTO THÔNG,14800,93,10,10,Gò Vấp
"SÁT MẶT TIỀN - HẺM 5m DƯƠNG QUẢNG HÀM - ĐS20, P5, GÒ VẤP - DT 5,3x18m - 4TẦNG 10PN - CHỈ 11,5 TỶ TL",11500,88,10,11,Gò Vấp
"Bán Nhà Tôn Thất Tùng 72m2 6 Tầng - 36.8 Tỷ - 13 căn hộ, có thang máy",36800,72,13,14,Quận 1
Góc 2 mặt tiền Nguyễn Thị Minh Khai. DT:12x33m. 1 hầm 8 tầng. Giá 169 tỷ-Khu VIP ngay chợ Bến Thành,169000,250,14,16,Quận 1
Bán building căn hộ dịch vụ CHDV đang khai thác full 15 phòng Thảo Điền Quận 2,28200,98,15,15,Quận 2
"CC bán CHDV 15 phòng ngang hiếm 6x15m. Giá yêu thương 17,5 tỷ - thương lượng",17500,90,15,16,Bình Thạnh
Chuyên bán tòa nhà căn hộ dịch vụ khu vực Quận 7 giá từ 20 tỷ đến 100 tỷ. Bấm để xem,36000,180,20,20,Quận 7
"Nhà đẹp chuẩn khu vip Tân Phú giá chỉ 5 tỷ++, sổ sẵn công chứng ngay",5850,48,20,2,Tân Phú
"Chính chủ bán nhanh tòa nhà chung cư mini D2 Nguyễn Gia Trí, Bình Thạnh, HCM, 24PN, 56 tỷ TL",56000,180,24,25,Bình Thạnh
RẤT HIẾM THẬT 100% THU NHẬP TỐT 120 TRIỆU/THÁNG 33 PHÒNG 1200m2 SÀN KHU NGUYỄN THÁI SƠN-VƯỜN LÀI,19800,200,33,40,Gò Vấp
